,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,WHH,WHD,WHA,H_ATT,H_MID,H_DEF,H_OVR,A_ATT,A_MID,A_DEF,A_OVR
3763,2017/2018,23/04/2018,Everton,Newcastle,1.0,0.0,H,0.0,0.0,D,R Madley,9.0,9.0,1.0,2.0,10.0,11.0,4.0,6.0,2.0,1.0,0.0,0.0,2.3,3.2,3.2,77.0,80.0,79.0,79.0,76.0,75.0,76.0,75.0
3764,2017/2018,28/04/2018,Burnley,Brighton,0.0,0.0,D,0.0,0.0,D,R East,10.0,9.0,4.0,1.0,5.0,17.0,3.0,4.0,0.0,2.0,0.0,0.0,2.2,3.1,3.75,76.0,77.0,78.0,77.0,74.0,76.0,74.0,75.0
3765,2017/2018,28/04/2018,Crystal Palace,Leicester,5.0,0.0,H,2.0,0.0,H,M Dean,15.0,6.0,9.0,1.0,11.0,9.0,8.0,2.0,1.0,1.0,0.0,1.0,2.1,3.3,3.75,79.0,76.0,76.0,76.0,79.0,79.0,76.0,78.0
3766,2017/2018,28/04/2018,Huddersfield,Everton,0.0,2.0,A,0.0,1.0,A,L Probert,9.0,7.0,2.0,5.0,9.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0,2.62,3.1,2.9,75.0,73.0,74.0,74.0,77.0,80.0,79.0,79.0
3767,2017/2018,28/04/2018,Liverpool,Stoke,0.0,0.0,D,0.0,0.0,D,A Marriner,20.0,5.0,2.0,1.0,7.0,14.0,9.0,2.0,1.0,2.0,0.0,0.0,1.33,5.0,10.0,85.0,81.0,80.0,81.0,75.0,76.0,76.0,76.0
3768,2017/2018,28/04/2018,Newcastle,West Brom,0.0,1.0,A,0.0,1.0,A,D Coote,17.0,9.0,2.0,2.0,8.0,13.0,5.0,1.0,1.0,3.0,0.0,0.0,1.91,3.4,4.5,76.0,75.0,76.0,75.0,79.0,75.0,77.0,76.0
3769,2017/2018,28/04/2018,Southampton,Bournemouth,2.0,1.0,H,1.0,1.0,D,A Taylor,14.0,14.0,6.0,7.0,12.0,11.0,5.0,8.0,5.0,1.0,0.0,0.0,1.73,3.75,5.0,76.0,77.0,75.0,76.0,76.0,75.0,75.0,76.0
3770,2017/2018,28/04/2018,Swansea,Chelsea,0.0,1.0,A,0.0,1.0,A,J Moss,10.0,11.0,3.0,3.0,13.0,9.0,1.0,2.0,1.0,1.0,0.0,0.0,7.0,4.0,1.53,76.0,75.0,74.0,75.0,84.0,86.0,82.0,83.0
3771,2017/2018,29/04/2018,Man United,Arsenal,2.0,1.0,H,1.0,0.0,H,K Friend,17.0,8.0,3.0,3.0,12.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,1.44,4.33,8.0,85.0,83.0,81.0,83.0,84.0,80.0,81.0,82.0
3772,2017/2018,29/04/2018,West Ham,Man City,1.0,4.0,A,1.0,2.0,A,N Swarbrick,4.0,19.0,1.0,7.0,5.0,11.0,0.0,7.0,0.0,1.0,0.0,0.0,11.0,5.0,1.33,79.0,76.0,74.0,77.0,85.0,87.0,83.0,84.0
3773,2017/2018,30/04/2018,Tottenham,Watford,2.0,0.0,H,1.0,0.0,H,M Oliver,13.0,13.0,3.0,5.0,11.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,1.17,7.0,21.0,85.0,83.0,82.0,83.0,78.0,77.0,75.0,77.0
3774,2017/2018,04/05/2018,Brighton,Man United,1.0,0.0,H,0.0,0.0,D,C Pawson,11.0,16.0,4.0,3.0,5.0,3.0,5.0,6.0,2.0,0.0,0.0,0.0,4.75,3.5,1.83,74.0,76.0,74.0,75.0,85.0,83.0,81.0,83.0
3775,2017/2018,05/05/2018,Bournemouth,Swansea,1.0,0.0,H,1.0,0.0,H,K Friend,13.0,12.0,5.0,3.0,10.0,10.0,11.0,6.0,1.0,4.0,0.0,0.0,2.1,3.4,3.6,76.0,75.0,75.0,76.0,76.0,75.0,74.0,75.0
3776,2017/2018,05/05/2018,Everton,Southampton,1.0,1.0,D,0.0,0.0,D,J Moss,9.0,11.0,3.0,5.0,14.0,12.0,3.0,4.0,2.0,4.0,0.0,1.0,2.88,3.2,2.62,77.0,80.0,79.0,79.0,76.0,77.0,75.0,76.0
3777,2017/2018,05/05/2018,Leicester,West Ham,0.0,2.0,A,0.0,1.0,A,C Kavanagh,13.0,13.0,2.0,3.0,8.0,9.0,8.0,3.0,1.0,2.0,0.0,0.0,2.3,3.25,3.3,79.0,79.0,76.0,78.0,79.0,76.0,74.0,77.0
3778,2017/2018,05/05/2018,Stoke,Crystal Palace,1.0,2.0,A,1.0,0.0,H,M Atkinson,7.0,13.0,2.0,2.0,18.0,12.0,1.0,7.0,5.0,2.0,0.0,0.0,2.7,3.2,2.8,75.0,76.0,76.0,76.0,79.0,76.0,76.0,76.0
3779,2017/2018,05/05/2018,Watford,Newcastle,2.0,1.0,H,2.0,0.0,H,R East,11.0,9.0,8.0,1.0,9.0,11.0,2.0,5.0,2.0,1.0,0.0,0.0,2.4,3.2,3.2,78.0,77.0,75.0,77.0,76.0,75.0,76.0,75.0
3780,2017/2018,05/05/2018,West Brom,Tottenham,1.0,0.0,H,0.0,0.0,D,M Jones,9.0,18.0,1.0,5.0,13.0,12.0,5.0,9.0,4.0,1.0,0.0,0.0,8.5,4.8,1.4,79.0,75.0,77.0,76.0,85.0,83.0,82.0,83.0
3781,2017/2018,06/05/2018,Arsenal,Burnley,5.0,0.0,H,2.0,0.0,H,A Marriner,16.0,6.0,8.0,2.0,6.0,7.0,4.0,5.0,0.0,1.0,0.0,0.0,1.57,3.75,7.0,84.0,80.0,81.0,82.0,76.0,77.0,78.0,77.0
3782,2017/2018,06/05/2018,Chelsea,Liverpool,1.0,0.0,H,1.0,0.0,H,A Taylor,12.0,10.0,4.0,5.0,12.0,9.0,3.0,1.0,3.0,2.0,0.0,0.0,2.25,3.3,3.4,84.0,86.0,82.0,83.0,85.0,81.0,80.0,81.0
3783,2017/2018,06/05/2018,Man City,Huddersfield,0.0,0.0,D,0.0,0.0,D,M Dean,15.0,5.0,2.0,3.0,9.0,4.0,10.0,1.0,0.0,3.0,0.0,0.0,1.11,9.0,26.0,85.0,87.0,83.0,84.0,75.0,73.0,74.0,74.0
3784,2017/2018,08/05/2018,Swansea,Southampton,0.0,1.0,A,0.0,0.0,D,M Oliver,11.0,13.0,3.0,8.0,7.0,15.0,7.0,6.0,2.0,1.0,0.0,0.0,3.0,3.2,2.5,76.0,75.0,74.0,75.0,76.0,77.0,75.0,76.0
3785,2017/2018,09/05/2018,Chelsea,Huddersfield,1.0,1.0,D,0.0,0.0,D,L Mason,22.0,3.0,5.0,2.0,7.0,10.0,9.0,0.0,0.0,1.0,0.0,0.0,1.17,8.0,17.0,84.0,86.0,82.0,83.0,75.0,73.0,74.0,74.0
3786,2017/2018,09/05/2018,Leicester,Arsenal,3.0,1.0,H,1.0,0.0,H,G Scott,19.0,14.0,10.0,7.0,7.0,12.0,6.0,6.0,2.0,2.0,0.0,1.0,3.6,3.75,2.0,79.0,79.0,76.0,78.0,84.0,80.0,81.0,82.0
3787,2017/2018,09/05/2018,Man City,Brighton,3.0,1.0,H,2.0,1.0,H,P Tierney,19.0,6.0,7.0,3.0,5.0,7.0,4.0,3.0,0.0,1.0,0.0,0.0,1.12,10.0,21.0,85.0,87.0,83.0,84.0,74.0,76.0,74.0,75.0
3788,2017/2018,09/05/2018,Tottenham,Newcastle,1.0,0.0,H,0.0,0.0,D,N Swarbrick,11.0,14.0,7.0,3.0,10.0,8.0,6.0,4.0,2.0,3.0,0.0,0.0,1.17,8.0,17.0,85.0,83.0,82.0,83.0,76.0,75.0,76.0,75.0
3789,2017/2018,10/05/2018,West Ham,Man United,0.0,0.0,D,0.0,0.0,D,J Moss,9.0,16.0,2.0,6.0,12.0,12.0,1.0,6.0,1.0,1.0,0.0,0.0,4.5,3.8,1.8,79.0,76.0,74.0,77.0,85.0,83.0,81.0,83.0
3790,2017/2018,13/05/2018,Burnley,Bournemouth,1.0,2.0,A,1.0,0.0,H,P Tierney,12.0,16.0,4.0,5.0,14.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,2.2,3.3,3.5,76.0,77.0,78.0,77.0,76.0,75.0,75.0,76.0
3791,2017/2018,13/05/2018,Crystal Palace,West Brom,2.0,0.0,H,0.0,0.0,D,J Moss,11.0,7.0,5.0,1.0,10.0,11.0,4.0,2.0,2.0,3.0,0.0,0.0,1.75,3.6,5.0,79.0,76.0,76.0,76.0,79.0,75.0,77.0,76.0
3792,2017/2018,13/05/2018,Huddersfield,Arsenal,0.0,1.0,A,0.0,1.0,A,M Oliver,18.0,9.0,3.0,4.0,11.0,7.0,7.0,4.0,1.0,0.0,0.0,0.0,5.5,4.2,1.6,75.0,73.0,74.0,74.0,84.0,80.0,81.0,82.0
3793,2017/2018,13/05/2018,Liverpool,Brighton,4.0,0.0,H,2.0,0.0,H,K Friend,22.0,2.0,11.0,1.0,3.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,1.2,6.5,17.0,85.0,81.0,80.0,81.0,74.0,76.0,74.0,75.0
3794,2017/2018,13/05/2018,Man United,Watford,1.0,0.0,H,1.0,0.0,H,L Mason,7.0,7.0,1.0,3.0,6.0,11.0,6.0,5.0,4.0,0.0,0.0,0.0,1.33,5.5,9.0,85.0,83.0,81.0,83.0,78.0,77.0,75.0,77.0
3795,2017/2018,13/05/2018,Newcastle,Chelsea,3.0,0.0,H,1.0,0.0,H,M Atkinson,16.0,6.0,6.0,2.0,11.0,10.0,4.0,2.0,0.0,1.0,0.0,0.0,6.5,4.0,1.57,76.0,75.0,76.0,75.0,84.0,86.0,82.0,83.0
3796,2017/2018,13/05/2018,Southampton,Man City,0.0,1.0,A,0.0,0.0,D,A Marriner,8.0,13.0,3.0,2.0,8.0,10.0,1.0,12.0,3.0,1.0,0.0,0.0,8.5,4.5,1.4,76.0,77.0,75.0,76.0,85.0,87.0,83.0,84.0
3797,2017/2018,13/05/2018,Swansea,Stoke,1.0,2.0,A,1.0,2.0,A,A Taylor,26.0,8.0,11.0,5.0,12.0,9.0,6.0,0.0,1.0,2.0,0.0,0.0,1.91,3.75,4.0,76.0,75.0,74.0,75.0,75.0,76.0,76.0,76.0
3798,2017/2018,13/05/2018,Tottenham,Leicester,5.0,4.0,H,1.0,2.0,A,C Pawson,14.0,16.0,6.0,9.0,9.0,13.0,4.0,4.0,1.0,2.0,0.0,0.0,1.3,6.0,9.0,85.0,83.0,82.0,83.0,79.0,79.0,76.0,78.0
3799,2017/2018,13/05/2018,West Ham,Everton,3.0,1.0,H,1.0,0.0,H,G Scott,15.0,14.0,4.0,7.0,10.0,13.0,6.0,6.0,0.0,1.0,0.0,0.0,2.4,3.3,3.1,79.0,76.0,74.0,77.0,77.0,80.0,79.0,79.0
3800,2018/2019,10/08/2018,Man United,Leicester,2.0,1.0,H,1.0,0.0,H,A Marriner,8.0,13.0,6.0,4.0,11.0,8.0,2.0,5.0,2.0,1.0,0.0,0.0,1.57,3.8,6.0,83.0,83.0,80.0,82.0,78.0,76.0,79.0,78.0
3801,2018/2019,11/08/2018,Bournemouth,Cardiff,2.0,0.0,H,1.0,0.0,H,K Friend,12.0,10.0,4.0,1.0,11.0,9.0,7.0,4.0,1.0,1.0,0.0,0.0,1.91,3.5,4.0,79.0,76.0,77.0,77.0,73.0,73.0,72.0,73.0
3802,2018/2019,11/08/2018,Fulham,Crystal Palace,0.0,2.0,A,0.0,1.0,A,M Dean,15.0,10.0,6.0,9.0,9.0,11.0,5.0,5.0,1.0,2.0,0.0,0.0,2.45,3.3,2.8,78.0,76.0,73.0,75.0,79.0,77.0,76.0,77.0
3803,2018/2019,11/08/2018,Huddersfield,Chelsea,0.0,3.0,A,0.0,2.0,A,C Kavanagh,6.0,13.0,1.0,4.0,9.0,8.0,2.0,5.0,2.0,1.0,0.0,0.0,5.8,3.9,1.57,72.0,73.0,75.0,74.0,85.0,83.0,82.0,83.0
3804,2018/2019,11/08/2018,Newcastle,Tottenham,1.0,2.0,A,1.0,2.0,A,M Atkinson,15.0,15.0,2.0,5.0,11.0,12.0,3.0,5.0,2.0,2.0,0.0,0.0,3.8,3.2,2.05,75.0,77.0,76.0,76.0,86.0,82.0,83.0,83.0
3805,2018/2019,11/08/2018,Watford,Brighton,2.0,0.0,H,1.0,0.0,H,J Moss,19.0,6.0,5.0,0.0,10.0,16.0,8.0,2.0,2.0,2.0,0.0,0.0,2.38,3.0,3.3,78.0,78.0,77.0,77.0,76.0,77.0,76.0,76.0
3806,2018/2019,11/08/2018,Wolves,Everton,2.0,2.0,D,1.0,1.0,D,C Pawson,11.0,6.0,4.0,5.0,8.0,7.0,3.0,6.0,0.0,1.0,0.0,1.0,2.3,3.2,3.2,75.0,80.0,76.0,77.0,77.0,80.0,79.0,79.0
3807,2018/2019,12/08/2018,Arsenal,Man City,0.0,2.0,A,0.0,1.0,A,M Oliver,9.0,17.0,3.0,8.0,11.0,14.0,2.0,9.0,2.0,2.0,0.0,0.0,3.8,3.8,1.91,82.0,83.0,80.0,82.0,86.0,88.0,82.0,85.0
3808,2018/2019,12/08/2018,Liverpool,West Ham,4.0,0.0,H,2.0,0.0,H,A Taylor,18.0,5.0,8.0,2.0,14.0,9.0,5.0,4.0,1.0,2.0,0.0,0.0,1.25,5.5,12.0,86.0,82.0,82.0,83.0,78.0,78.0,77.0,78.0
3809,2018/2019,12/08/2018,Southampton,Burnley,0.0,0.0,D,0.0,0.0,D,G Scott,18.0,16.0,3.0,6.0,10.0,9.0,8.0,5.0,0.0,1.0,0.0,0.0,1.83,3.25,4.8,75.0,77.0,74.0,76.0,77.0,75.0,77.0,77.0
3810,2018/2019,18/08/2018,Cardiff,Newcastle,0.0,0.0,D,0.0,0.0,D,C Pawson,12.0,12.0,1.0,6.0,14.0,16.0,5.0,5.0,2.0,2.0,0.0,1.0,3.1,3.0,2.45,73.0,73.0,72.0,73.0,75.0,77.0,76.0,76.0
3811,2018/2019,18/08/2018,Chelsea,Arsenal,3.0,2.0,H,2.0,2.0,D,M Atkinson,24.0,15.0,11.0,6.0,12.0,9.0,5.0,1.0,0.0,2.0,0.0,0.0,1.83,3.75,4.0,85.0,83.0,82.0,83.0,82.0,83.0,80.0,82.0
3812,2018/2019,18/08/2018,Everton,Southampton,2.0,1.0,H,2.0,0.0,H,L Mason,13.0,15.0,7.0,4.0,8.0,20.0,2.0,5.0,0.0,5.0,0.0,0.0,1.91,3.4,4.0,77.0,80.0,79.0,79.0,75.0,77.0,74.0,76.0
3813,2018/2019,18/08/2018,Leicester,Wolves,2.0,0.0,H,2.0,0.0,H,M Dean,6.0,11.0,2.0,3.0,10.0,8.0,1.0,9.0,2.0,1.0,1.0,0.0,2.05,3.4,3.6,78.0,76.0,79.0,78.0,75.0,80.0,76.0,77.0
3814,2018/2019,18/08/2018,Tottenham,Fulham,3.0,1.0,H,1.0,0.0,H,A Taylor,25.0,10.0,11.0,3.0,9.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,1.25,6.0,10.0,86.0,82.0,83.0,83.0,78.0,76.0,73.0,75.0
3815,2018/2019,18/08/2018,West Ham,Bournemouth,1.0,2.0,A,1.0,0.0,H,S Attwell,11.0,12.0,5.0,5.0,14.0,10.0,6.0,4.0,6.0,2.0,0.0,0.0,2.05,3.6,3.4,78.0,78.0,77.0,78.0,79.0,76.0,77.0,77.0
3816,2018/2019,19/08/2018,Brighton,Man United,3.0,2.0,H,3.0,1.0,H,K Friend,6.0,9.0,3.0,3.0,16.0,13.0,3.0,5.0,1.0,1.0,0.0,0.0,4.8,3.6,1.75,76.0,77.0,76.0,76.0,83.0,83.0,80.0,82.0
3817,2018/2019,19/08/2018,Burnley,Watford,1.0,3.0,A,1.0,1.0,D,P Tierney,8.0,9.0,3.0,6.0,8.0,19.0,5.0,2.0,1.0,2.0,0.0,0.0,2.38,3.0,3.25,77.0,75.0,77.0,77.0,78.0,78.0,77.0,77.0
3818,2018/2019,19/08/2018,Man City,Huddersfield,6.0,1.0,H,3.0,1.0,H,A Marriner,32.0,5.0,14.0,1.0,9.0,4.0,10.0,3.0,0.0,2.0,0.0,0.0,1.06,12.0,29.0,86.0,88.0,82.0,85.0,72.0,73.0,75.0,74.0
3819,2018/2019,20/08/2018,Crystal Palace,Liverpool,0.0,2.0,A,0.0,1.0,A,M Oliver,8.0,16.0,2.0,6.0,6.0,13.0,6.0,7.0,1.0,1.0,1.0,0.0,6.0,4.75,1.44,79.0,77.0,76.0,77.0,86.0,82.0,82.0,83.0
3820,2018/2019,25/08/2018,Arsenal,West Ham,3.0,1.0,H,1.0,1.0,D,G Scott,17.0,13.0,10.0,5.0,16.0,13.0,10.0,2.0,1.0,3.0,0.0,0.0,1.36,5.0,7.5,82.0,83.0,80.0,82.0,78.0,78.0,77.0,78.0
3821,2018/2019,25/08/2018,Bournemouth,Everton,2.0,2.0,D,0.0,0.0,D,L Probert,17.0,11.0,5.0,3.0,12.0,10.0,6.0,2.0,0.0,3.0,1.0,1.0,2.5,3.6,2.62,79.0,76.0,77.0,77.0,77.0,80.0,79.0,79.0
3822,2018/2019,25/08/2018,Huddersfield,Cardiff,0.0,0.0,D,0.0,0.0,D,M Oliver,5.0,14.0,1.0,4.0,8.0,10.0,7.0,7.0,0.0,1.0,1.0,0.0,2.3,3.1,3.3,72.0,73.0,75.0,74.0,73.0,73.0,72.0,73.0
3823,2018/2019,25/08/2018,Liverpool,Brighton,1.0,0.0,H,1.0,0.0,H,C Kavanagh,22.0,6.0,8.0,2.0,8.0,14.0,8.0,5.0,1.0,1.0,0.0,0.0,1.15,8.0,17.0,86.0,82.0,82.0,83.0,76.0,77.0,76.0,76.0
3824,2018/2019,25/08/2018,Southampton,Leicester,1.0,2.0,A,0.0,0.0,D,J Moss,11.0,8.0,5.0,5.0,13.0,11.0,10.0,3.0,1.0,1.0,1.0,0.0,2.3,3.3,3.1,75.0,77.0,74.0,76.0,78.0,76.0,79.0,78.0
3825,2018/2019,25/08/2018,Wolves,Man City,1.0,1.0,D,0.0,0.0,D,M Atkinson,11.0,18.0,2.0,6.0,13.0,8.0,5.0,9.0,1.0,2.0,0.0,0.0,10.0,6.0,1.25,75.0,80.0,76.0,77.0,86.0,88.0,82.0,85.0
3826,2018/2019,26/08/2018,Fulham,Burnley,4.0,2.0,H,3.0,2.0,H,D Coote,25.0,12.0,12.0,2.0,11.0,8.0,6.0,4.0,2.0,1.0,0.0,0.0,2.0,3.25,3.9,78.0,76.0,73.0,75.0,77.0,75.0,77.0,77.0
3827,2018/2019,26/08/2018,Newcastle,Chelsea,1.0,2.0,A,0.0,0.0,D,P Tierney,6.0,15.0,2.0,3.0,16.0,8.0,4.0,5.0,3.0,1.0,0.0,0.0,5.0,3.75,1.67,75.0,77.0,76.0,76.0,85.0,83.0,82.0,83.0
3828,2018/2019,26/08/2018,Watford,Crystal Palace,2.0,1.0,H,0.0,0.0,D,A Taylor,13.0,9.0,5.0,3.0,14.0,11.0,6.0,3.0,4.0,2.0,0.0,0.0,2.5,3.3,2.8,78.0,78.0,77.0,77.0,79.0,77.0,76.0,77.0
3829,2018/2019,27/08/2018,Man United,Tottenham,0.0,3.0,A,0.0,0.0,D,C Pawson,23.0,9.0,5.0,5.0,11.0,16.0,5.0,2.0,2.0,4.0,0.0,0.0,2.5,3.4,2.7,83.0,83.0,80.0,82.0,86.0,82.0,83.0,83.0
3830,2018/2019,01/09/2018,Brighton,Fulham,2.0,2.0,D,0.0,1.0,A,L Probert,15.0,10.0,5.0,5.0,12.0,14.0,7.0,1.0,3.0,3.0,0.0,0.0,2.25,3.3,3.2,76.0,77.0,76.0,76.0,78.0,76.0,73.0,75.0
3831,2018/2019,01/09/2018,Chelsea,Bournemouth,2.0,0.0,H,0.0,0.0,D,L Mason,24.0,8.0,6.0,1.0,10.0,7.0,7.0,6.0,2.0,2.0,0.0,0.0,1.29,5.8,8.5,85.0,83.0,82.0,83.0,79.0,76.0,77.0,77.0
3832,2018/2019,01/09/2018,Crystal Palace,Southampton,0.0,2.0,A,0.0,0.0,D,M Atkinson,20.0,19.0,6.0,6.0,11.0,12.0,7.0,4.0,1.0,1.0,0.0,0.0,1.95,3.4,4.0,79.0,77.0,76.0,77.0,75.0,77.0,74.0,76.0
3833,2018/2019,01/09/2018,Everton,Huddersfield,1.0,1.0,D,1.0,1.0,D,S Attwell,11.0,9.0,1.0,6.0,13.0,14.0,4.0,3.0,3.0,3.0,0.0,0.0,1.5,3.8,7.5,77.0,80.0,79.0,79.0,72.0,73.0,75.0,74.0
3834,2018/2019,01/09/2018,Leicester,Liverpool,1.0,2.0,A,0.0,2.0,A,P Tierney,12.0,10.0,5.0,4.0,9.0,12.0,4.0,4.0,3.0,2.0,0.0,0.0,7.0,4.75,1.4,78.0,76.0,79.0,78.0,86.0,82.0,82.0,83.0
3835,2018/2019,01/09/2018,Man City,Newcastle,2.0,1.0,H,1.0,1.0,D,K Friend,24.0,3.0,8.0,2.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,1.08,10.0,26.0,86.0,88.0,82.0,85.0,75.0,77.0,76.0,76.0
3836,2018/2019,01/09/2018,West Ham,Wolves,0.0,1.0,A,0.0,0.0,D,C Kavanagh,13.0,15.0,3.0,6.0,10.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0,2.4,3.5,2.8,78.0,78.0,77.0,78.0,75.0,80.0,76.0,77.0
3837,2018/2019,02/09/2018,Burnley,Man United,0.0,2.0,A,0.0,2.0,A,J Moss,9.0,21.0,2.0,9.0,7.0,13.0,2.0,5.0,2.0,3.0,0.0,1.0,5.5,3.7,1.65,77.0,75.0,77.0,77.0,83.0,83.0,80.0,82.0
3838,2018/2019,02/09/2018,Cardiff,Arsenal,2.0,3.0,A,1.0,1.0,D,A Taylor,14.0,17.0,3.0,11.0,12.0,14.0,3.0,9.0,3.0,4.0,0.0,0.0,5.5,4.33,1.53,73.0,73.0,72.0,73.0,82.0,83.0,80.0,82.0
3839,2018/2019,02/09/2018,Watford,Tottenham,2.0,1.0,H,0.0,0.0,D,A Marriner,7.0,11.0,3.0,2.0,9.0,8.0,3.0,10.0,2.0,1.0,0.0,0.0,5.0,4.2,1.62,78.0,78.0,77.0,77.0,86.0,82.0,83.0,83.0
3840,2018/2019,15/09/2018,Bournemouth,Leicester,4.0,2.0,H,3.0,0.0,H,C Pawson,10.0,14.0,5.0,8.0,13.0,15.0,4.0,6.0,3.0,2.0,0.0,1.0,2.38,3.4,2.9,79.0,76.0,77.0,77.0,78.0,76.0,79.0,78.0
3841,2018/2019,15/09/2018,Chelsea,Cardiff,4.0,1.0,H,2.0,1.0,H,J Moss,18.0,6.0,7.0,2.0,8.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,1.17,7.0,15.0,85.0,83.0,82.0,83.0,73.0,73.0,72.0,73.0
3842,2018/2019,15/09/2018,Huddersfield,Crystal Palace,0.0,1.0,A,0.0,1.0,A,L Mason,15.0,7.0,2.0,2.0,11.0,17.0,5.0,3.0,1.0,2.0,0.0,0.0,3.1,3.0,2.45,72.0,73.0,75.0,74.0,79.0,77.0,76.0,77.0
3843,2018/2019,15/09/2018,Man City,Fulham,3.0,0.0,H,2.0,0.0,H,S Attwell,28.0,9.0,9.0,3.0,7.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,1.12,9.0,17.0,86.0,88.0,82.0,85.0,78.0,76.0,73.0,75.0
3844,2018/2019,15/09/2018,Newcastle,Arsenal,1.0,2.0,A,0.0,0.0,D,L Probert,4.0,12.0,2.0,2.0,13.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,3.75,3.7,1.91,75.0,77.0,76.0,76.0,82.0,83.0,80.0,82.0
3845,2018/2019,15/09/2018,Tottenham,Liverpool,1.0,2.0,A,0.0,1.0,A,M Oliver,11.0,17.0,3.0,10.0,17.0,16.0,5.0,4.0,0.0,0.0,0.0,0.0,2.88,3.5,2.3,86.0,82.0,83.0,83.0,86.0,82.0,82.0,83.0
3846,2018/2019,15/09/2018,Watford,Man United,1.0,2.0,A,0.0,2.0,A,M Dean,14.0,9.0,5.0,6.0,9.0,11.0,6.0,8.0,2.0,1.0,0.0,1.0,4.0,3.4,1.91,78.0,78.0,77.0,77.0,83.0,83.0,80.0,82.0
3847,2018/2019,16/09/2018,Everton,West Ham,1.0,3.0,A,1.0,2.0,A,M Atkinson,16.0,9.0,4.0,4.0,15.0,12.0,4.0,2.0,2.0,5.0,0.0,0.0,2.05,3.6,3.4,77.0,80.0,79.0,79.0,78.0,78.0,77.0,78.0
3848,2018/2019,16/09/2018,Wolves,Burnley,1.0,0.0,H,0.0,0.0,D,A Marriner,30.0,7.0,7.0,2.0,10.0,9.0,8.0,2.0,2.0,4.0,0.0,0.0,1.75,3.5,4.8,75.0,80.0,76.0,77.0,77.0,75.0,77.0,77.0
3849,2018/2019,17/09/2018,Southampton,Brighton,2.0,2.0,D,1.0,0.0,H,A Taylor,14.0,12.0,5.0,4.0,10.0,13.0,1.0,4.0,2.0,3.0,0.0,0.0,2.05,3.2,3.75,75.0,77.0,74.0,76.0,76.0,77.0,76.0,76.0
3850,2018/2019,22/09/2018,Brighton,Tottenham,1.0,2.0,A,0.0,1.0,A,C Kavanagh,8.0,16.0,4.0,7.0,15.0,9.0,5.0,7.0,2.0,1.0,0.0,0.0,4.4,3.8,1.75,76.0,77.0,76.0,76.0,86.0,82.0,83.0,83.0
3851,2018/2019,22/09/2018,Burnley,Bournemouth,4.0,0.0,H,2.0,0.0,H,A Taylor,12.0,19.0,5.0,5.0,17.0,6.0,3.0,8.0,2.0,0.0,0.0,0.0,2.8,3.3,2.5,77.0,75.0,77.0,77.0,79.0,76.0,77.0,77.0
3852,2018/2019,22/09/2018,Cardiff,Man City,0.0,5.0,A,0.0,3.0,A,M Oliver,2.0,21.0,2.0,10.0,6.0,4.0,1.0,9.0,1.0,1.0,0.0,0.0,17.0,7.5,1.15,73.0,73.0,72.0,73.0,86.0,88.0,82.0,85.0
3853,2018/2019,22/09/2018,Crystal Palace,Newcastle,0.0,0.0,D,0.0,0.0,D,A Marriner,16.0,6.0,4.0,3.0,8.0,11.0,9.0,5.0,1.0,1.0,0.0,0.0,2.1,3.3,3.5,79.0,77.0,76.0,77.0,75.0,77.0,76.0,76.0
3854,2018/2019,22/09/2018,Fulham,Watford,1.0,1.0,D,0.0,1.0,A,M Atkinson,15.0,11.0,3.0,6.0,11.0,9.0,8.0,8.0,2.0,1.0,0.0,0.0,2.5,3.4,2.75,78.0,76.0,73.0,75.0,78.0,78.0,77.0,77.0
3855,2018/2019,22/09/2018,Leicester,Huddersfield,3.0,1.0,H,1.0,1.0,D,D Coote,18.0,9.0,8.0,2.0,10.0,16.0,3.0,1.0,2.0,1.0,0.0,0.0,1.6,3.75,6.0,78.0,76.0,79.0,78.0,72.0,73.0,75.0,74.0
3856,2018/2019,22/09/2018,Liverpool,Southampton,3.0,0.0,H,3.0,0.0,H,P Tierney,12.0,7.0,4.0,1.0,7.0,10.0,5.0,4.0,0.0,2.0,0.0,0.0,1.18,7.0,15.0,86.0,82.0,82.0,83.0,75.0,77.0,74.0,76.0
3857,2018/2019,22/09/2018,Man United,Wolves,1.0,1.0,D,1.0,0.0,H,K Friend,15.0,11.0,6.0,8.0,5.0,17.0,5.0,4.0,1.0,1.0,0.0,0.0,1.57,4.2,5.5,83.0,83.0,80.0,82.0,75.0,80.0,76.0,77.0
